ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,37,01/27/2016,Room No. 204) before Honorable Scott W Skavdahl. Reset to comply with speedy trial,133,215,Room No. 204) before Honorable,Scott W Skavdahl,. Reset to comply with speedy trial,164,180,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,38,02/01/2016,and Connie Jean Moffat by the Honorable Scott W Skavdahl. Pursuant to the trial scheduled for,35,128,and Connie Jean Moffat by the Honorable,Scott W Skavdahl,. Pursuant to the trial scheduled for,75,91,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,40,02/05/2016,"Room No. 2104) before Honorable Kelly H. Rankin. (Court Staff, szf)",121,188,Room No. 2104) before Honorable,Kelly H. Rankin,". (Court Staff, szf)",153,168,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,45,02/09/2016,", 2016. Proceedings held before Honorable Kelly H. Rankin. (Tape #FTR Touch Courtroom",235,320,", 2016. Proceedings held before Honorable",Kelly H. Rankin,. (Tape #FTR Touch Courtroom,277,292,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,46,02/09/2016,"Room No. 204) before Honorable Scott W. Skavdahl. (Court Staff, szf)",101,169,Room No. 204) before Honorable,Scott W. Skavdahl,". (Court Staff, szf)",132,149,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,47,02/09/2016,"as to James Hill by the Honorable Kelly H. Rankin.(Court Staff, szf)",20,88,as to James Hill by the Honorable,Kelly H. Rankin,".(Court Staff, szf)",54,69,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,48,02/09/2016,Poutre (2) by the Honorable Scott W Skavdahl. (cc: CJA Panel),102,163,Poutre (2) by the Honorable,Scott W Skavdahl,. (cc: CJA Panel),130,146,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,51,02/10/2016,"Hill (3) by the Honorable Scott W Skavdahl.(Court Staff, stbd)",109,171,Hill (3) by the Honorable,Scott W Skavdahl,".(Court Staff, stbd)",135,151,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,53,02/11/2016,2016 10:00 AM in Judge Skavdahl Chambers (Room No. 210),104,159,2016 10:00 AM in Judge,Skavdahl,Chambers (Room No. 210),127,135,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,53,02/11/2016,Room No. 210) before Honorable Scott W Skavdahl. All parties shall appear by telephone,146,232,Room No. 210) before Honorable,Scott W Skavdahl,. All parties shall appear by telephone,177,193,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,56,02/18/2016,and ORDER for proceedings held before Honorable Scott W Skavdahl on 2/18/2016.,13,91,and ORDER for proceedings held before Honorable,Scott W Skavdahl,on 2/18/2016.,61,77,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,56,02/18/2016,Room No. 204) before Honorable Scott W Skavdahl. The Plea Agreement deadline is reset,302,387,Room No. 204) before Honorable,Scott W Skavdahl,. The Plea Agreement deadline is reset,333,349,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,62,04/05/2016,"Room No. 204) before Honorable Scott W Skavdahl. (Court Staff, stbd)",117,185,Room No. 204) before Honorable,Scott W Skavdahl,". (Court Staff, stbd)",148,164,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,65,04/05/2016,"Room No. 204) before Honorable Scott W Skavdahl. (Court Staff, stbd)",121,189,Room No. 204) before Honorable,Scott W Skavdahl,". (Court Staff, stbd)",152,168,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,68,04/07/2016,of Sentencing; Proceedings held before Honorable Scott W Skavdahl. (Court Reporter Anne Bowline.,143,239,of Sentencing; Proceedings held before Honorable,Scott W Skavdahl,. (Court Reporter Anne Bowline.,192,208,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,69,04/07/2016,"Room No. 204) before Honorable Scott W Skavdahl. (Court Staff, stbd)",126,194,Room No. 204) before Honorable,Scott W Skavdahl,". (Court Staff, stbd)",157,173,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,72,04/08/2016,"Room No. 204) before Honorable Scott W Skavdahl. (Court Staff, stbd)",113,181,Room No. 204) before Honorable,Scott W Skavdahl,". (Court Staff, stbd)",144,160,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,73,04/08/2016,"Room No. 204) before Honorable Scott W Skavdahl. (Court Staff, stbd)",115,183,Room No. 204) before Honorable,Scott W Skavdahl,". (Court Staff, stbd)",146,162,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,75,04/12/2016,of sentencing; Proceedings held before Honorable Scott W Skavdahl. (Court Reporter Anne Bowline.,143,239,of sentencing; Proceedings held before Honorable,Scott W Skavdahl,. (Court Reporter Anne Bowline.,192,208,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,76,04/12/2016,"Room No. 204) before Honorable Scott W Skavdahl. (Court Staff, stbd)",129,197,Room No. 204) before Honorable,Scott W Skavdahl,". (Court Staff, stbd)",160,176,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,78,04/14/2016,the Indictment. Proceedings held before Honorable Scott W Skavdahl. (Court Reporter Anne Bowline.,92,189,the Indictment. Proceedings held before Honorable,Scott W Skavdahl,. (Court Reporter Anne Bowline.,142,158,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,79,04/14/2016,"Room No. 204) before Honorable Scott W Skavdahl. (Court Staff, stbd)",121,189,Room No. 204) before Honorable,Scott W Skavdahl,". (Court Staff, stbd)",152,168,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,80,04/15/2016,"voucher number 160310000031 signed by the Honorable Scott W Skavdahl.(Court Staff, jl)",101,187,voucher number 160310000031 signed by the Honorable,Scott W Skavdahl,".(Court Staff, jl)",153,169,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,90,06/02/2016,"Room No. 204) before Honorable Scott W Skavdahl. (Court Staff, stbd)",107,175,Room No. 204) before Honorable,Scott W Skavdahl,". (Court Staff, stbd)",138,154,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,93,06/06/2016,"Room No. 204) before Honorable Scott W Skavdahl. (Court Staff, stbd)",111,179,Room No. 204) before Honorable,Scott W Skavdahl,". (Court Staff, stbd)",142,158,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,94,06/06/2016,"Room No. 204) before Honorable Scott W Skavdahl. (Court Staff, stbd)",103,171,Room No. 204) before Honorable,Scott W Skavdahl,". (Court Staff, stbd)",134,150,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,100,06/29/2016,by USA. Proceedings held before Honorable Scott W Skavdahl. (Court Reporter Anne Bowline.,387,476,by USA. Proceedings held before Honorable,Scott W Skavdahl,. (Court Reporter Anne Bowline.,429,445,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,102,06/29/2016,community restitution. Proceedings held before Honorable Scott W Skavdahl. (Court Reporter Anne Bowline.,205,309,community restitution. Proceedings held before Honorable,Scott W Skavdahl,. (Court Reporter Anne Bowline.,262,278,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,103,07/05/2016,", Dismissed by USA by the Honorable Scott W Skavdahl.(cc: FLU)(",358,421,", Dismissed by USA by the Honorable",Scott W Skavdahl,.(cc: FLU)(,394,410,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,104,07/05/2016,in community restitution. by the Honorable Scott W Skavdahl.(cc: FLU)(,185,255,in community restitution. by the Honorable,Scott W Skavdahl,.(cc: FLU)(,228,244,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,105,07/06/2016,by USA; Proceedings held before Honorable Scott W Skavdahl. (Court Reporter Anne Bowline.,433,522,by USA; Proceedings held before Honorable,Scott W Skavdahl,. (Court Reporter Anne Bowline.,475,491,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,106,07/11/2016,"dismissed by USA; by the Honorable Scott W Skavdahl.(Court Staff, stbd)",423,494,dismissed by USA; by the Honorable,Scott W Skavdahl,".(Court Staff, stbd)",458,474,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,107,08/12/2016,AMENDED JUDGMENT by the Honorable Scott W Skavdahl as to Connie Jean Moffat: Counts,0,83,AMENDED JUDGMENT by the Honorable,Scott W Skavdahl,as to Connie Jean Moffat: Counts,34,50,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,108,09/13/2016,"1089.0000196 approved by the Honorable Scott W Skavdahl.(Court Staff, jl)",118,191,1089.0000196 approved by the Honorable,Scott W Skavdahl,".(Court Staff, jl)",157,173,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,110,10/14/2016,"1089.0000210 approved by the Honorable Scott W Skavdahl.(Court Staff, jl)",112,185,1089.0000210 approved by the Honorable,Scott W Skavdahl,".(Court Staff, jl)",151,167,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,112,12/28/2016,by Robert V Poutre by the Honorable Alan B Johnson. A copy of the Motion For,115,191,by Robert V Poutre by the Honorable,Alan B Johnson,. A copy of the Motion For,151,165,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,113,01/03/2017,Moffat (1) by the Honorable Scott W Skavdahl. (Order and Judgment from 16,63,136,Moffat (1) by the Honorable,Scott W Skavdahl,. (Order and Judgment from 16,91,107,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,115,03/14/2017,Poutre (2) by the Honorable Alan B Johnson. (Copy mailed to defendant),79,149,Poutre (2) by the Honorable,Alan B Johnson,. (Copy mailed to defendant),107,121,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,122,07/14/2017,14/2017 Proceedings held before Honorable Scott W Skavdahl. Held in conjunction with Motion hearing,108,207,14/2017 Proceedings held before Honorable,Scott W Skavdahl,. Held in conjunction with Motion hearing,150,166,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,123,07/20/2017,Moffat (1) by the Honorable Scott W Skavdahl. E-mailed to defense counsel,268,341,Moffat (1) by the Honorable,Scott W Skavdahl,. E-mailed to defense counsel,296,312,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,124,07/20/2017,Hill (3) by the Honorable Scott W Skavdahl. E-mailed to defense counsel,262,333,Hill (3) by the Honorable,Scott W Skavdahl,. E-mailed to defense counsel,288,304,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,129,08/30/2017,"Room No. 204) before Honorable Scott W Skavdahl. (Court Staff, scat)",108,176,Room No. 204) before Honorable,Scott W Skavdahl,". (Court Staff, scat)",139,155,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,131,09/06/2017,by USA. Proceedings held before Honorable Scott W Skavdahl. (Court Reporter Anne Bowline.,566,655,by USA. Proceedings held before Honorable,Scott W Skavdahl,. (Court Reporter Anne Bowline.,608,624,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,132,09/06/2017,", Dismissed by USA by the Honorable Scott W Skavdahl.(Court Staff, scat)",368,440,", Dismissed by USA by the Honorable",Scott W Skavdahl,".(Court Staff, scat)",404,420,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,135,03/29/2018,Moffat (1) by the Honorable Scott W Skavdahl.(cc: Defendant via US,67,133,Moffat (1) by the Honorable,Scott W Skavdahl,.(cc: Defendant via US,95,111,line_entry,SPACY JNLP2
wyd;;2:16-cr-00018,wyd,2016,2:16-cr-00018,142,11/01/2019,Poutre (2) by the Honorable Scott W Skavdahl.(cc: Defendant via U,74,139,Poutre (2) by the Honorable,Scott W Skavdahl,.(cc: Defendant via U,102,118,line_entry,SPACY JNLP2
