ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
paed;;2:16-cv-04640,paed,2016,2:16-cv-04640,9,10/30/2017,REOPEN THIS CASE. SIGNED BY HONORABLE GERALD A. MCHUGH ON 10/25/17.,240,307,REOPEN THIS CASE. SIGNED BY HONORABLE,GERALD A. MCHUGH,ON 10/25/17.,278,294,line_entry,SPACY JNLP2
paed;;2:16-cv-04640,paed,2016,2:16-cv-04640,11,12/27/2017,"RONALD PHILLIPS, WARDEN BURNS, CHIEF LYNCH AND MICHAEL MOORE with Certificate of Service",80,168,"RONALD PHILLIPS, WARDEN BURNS, CHIEF",LYNCH,AND MICHAEL MOORE with Certificate of Service,117,122,line_entry,SPACY JNLP2
paed;;2:16-cv-04640,paed,2016,2:16-cv-04640,19,05/22/2018,DISMISSED WITHOUT PREJUDICE. SIGNED BY HONORABLE GERALD A. MCHUGH ON 5/22/18.,93,170,DISMISSED WITHOUT PREJUDICE. SIGNED BY HONORABLE,GERALD A. MCHUGH,ON 5/22/18.,142,158,line_entry,SPACY JNLP2
paed;;2:16-cv-04640,paed,2016,2:16-cv-04640,21,08/01/2018,IN SEPARATE PARAGRAPHS. SIGNED BY HONORABLE GERALD A. MCHUGH ON 8/1/18.,284,355,IN SEPARATE PARAGRAPHS. SIGNED BY HONORABLE,GERALD A. MCHUGH,ON 8/1/18.,328,344,line_entry,SPACY JNLP2
paed;;2:16-cv-04640,paed,2016,2:16-cv-04640,23,07/16/2019,"ORDER, ETC. SIGNED BY HONORABLE GERALD A. MCHUGH ON 7/15/19.",232,292,"ORDER, ETC. SIGNED BY HONORABLE",GERALD A. MCHUGH,ON 7/15/19.,264,280,line_entry,SPACY JNLP2
paed;;2:16-cv-04640,paed,2016,2:16-cv-04640,27,02/14/2020,ON DEFENDANTS MOTION TO DISMISSSIGNED BY HONORABLE GERALD A. MCHUGH ON 2/14/20.,186,265,ON DEFENDANTS MOTION TO DISMISSSIGNED BY HONORABLE,GERALD A. MCHUGH,ON 2/14/20.,237,253,line_entry,SPACY JNLP2
paed;;2:16-cv-04640,paed,2016,2:16-cv-04640,29,07/21/2020,/OR OPINION. SIGNED BY HONORABLE GERALD A. MCHUGH ON 7/21/20.,14,75,/OR OPINION. SIGNED BY HONORABLE,GERALD A. MCHUGH,ON 7/21/20.,47,63,line_entry,SPACY JNLP2
paed;;2:16-cv-04640,paed,2016,2:16-cv-04640,30,07/21/2020,THIS SAME DATE.. SIGNED BY HONORABLE GERALD A. MCHUGH ON 7/21/20.,895,960,THIS SAME DATE.. SIGNED BY HONORABLE,GERALD A. MCHUGH,ON 7/21/20.,932,948,line_entry,SPACY JNLP2
paed;;2:16-cv-02628,paed,2016,2:16-cv-02628,2,06/08/2016,FOR STATISTICAL PURPOSES. SIGNED BY HONORABLE EDWARD G. SMITH ON 6/8/16.,550,622,FOR STATISTICAL PURPOSES. SIGNED BY HONORABLE,EDWARD G. SMITH,ON 6/8/16.,596,611,line_entry,SPACY JNLP2
paed;;2:16-cv-02628,paed,2016,2:16-cv-02628,6,07/22/2016,) IS GRANTED. SIGNED BY HONORABLE EDWARD G. SMITH ON 7/22/16.,159,220,) IS GRANTED. SIGNED BY HONORABLE,EDWARD G. SMITH,ON 7/22/16.,193,208,line_entry,SPACY JNLP2
paed;;2:16-cv-02628,paed,2016,2:16-cv-02628,11,09/21/2016,SCI-WAYMART. SIGNED BY HONORABLE EDWARD G. SMITH ON 9/21/16.,783,843,SCI-WAYMART. SIGNED BY HONORABLE,EDWARD G. SMITH,ON 9/21/16.,816,831,line_entry,SPACY JNLP2
paed;;2:16-cv-02628,paed,2016,2:16-cv-02628,15,10/04/2016,TO THE PARTIES. SIGNED BY HONORABLE EDWARD G. SMITH ON 10/4/16.,828,891,TO THE PARTIES. SIGNED BY HONORABLE,EDWARD G. SMITH,ON 10/4/16.,864,879,line_entry,SPACY JNLP2
paed;;2:16-cv-02628,paed,2016,2:16-cv-02628,20,10/27/2016,DENIED WITHOUT PREJUDICE. SIGNED BY HONORABLE EDWARD G. SMITH ON 10/27/16.,447,521,DENIED WITHOUT PREJUDICE. SIGNED BY HONORABLE,EDWARD G. SMITH,ON 10/27/16.,493,508,line_entry,SPACY JNLP2
paed;;2:16-cv-02628,paed,2016,2:16-cv-02628,26,01/31/2017,FOR STATISTICAL PURPOSES. SIGNED BY HONORABLE EDWARD G. SMITH ON 1/31/17.,316,389,FOR STATISTICAL PURPOSES. SIGNED BY HONORABLE,EDWARD G. SMITH,ON 1/31/17.,362,377,line_entry,SPACY JNLP2
paed;;2:16-cv-02628,paed,2016,2:16-cv-02628,28,02/08/2017,COMPLAINT IS DENIED. SIGNED BY HONORABLE EDWARD G. SMITH ON 2/8/17.,85,152,COMPLAINT IS DENIED. SIGNED BY HONORABLE,EDWARD G. SMITH,ON 2/8/17.,126,141,line_entry,SPACY JNLP2
paed;;2:16-cv-02628,paed,2016,2:16-cv-02628,32,03/28/2017,DENIED AS MOOT. SIGNED BY HONORABLE EDWARD G. SMITH ON 3/28/17.,168,231,DENIED AS MOOT. SIGNED BY HONORABLE,EDWARD G. SMITH,ON 3/28/17.,204,219,line_entry,SPACY JNLP2
paed;;2:16-cv-02628,paed,2016,2:16-cv-02628,34,04/18/2017,OF APPELLATE PROCEDURE. SIGNED BY HONORABLE EDWARD G. SMITH ON 4/18/17.,301,372,OF APPELLATE PROCEDURE. SIGNED BY HONORABLE,EDWARD G. SMITH,ON 4/18/17.,345,360,line_entry,SPACY JNLP2
paed;;2:16-cv-02628,paed,2016,2:16-cv-02628,38,07/10/2017,OF SCI HUNTINGDON. SIGNED BY HONORABLE EDWARD G. SMITH ON 7/10/17.,1049,1115,OF SCI HUNTINGDON. SIGNED BY HONORABLE,EDWARD G. SMITH,ON 7/10/17.,1088,1103,line_entry,SPACY JNLP2
paed;;2:16-cv-02628,paed,2016,2:16-cv-02628,41,09/12/2017,CLOSE THIS CASE.SIGNED BY HONORABLE EDWARD G. SMITH ON 9/12/17.,369,432,CLOSE THIS CASE.SIGNED BY HONORABLE,EDWARD G. SMITH,ON 9/12/17.,405,420,line_entry,SPACY JNLP2
paed;;2:16-cv-02628,paed,2016,2:16-cv-02628,45,10/04/2017,LAST KNOWN ADDRESS. SIGNED BY HONORABLE EDWARD G. SMITH ON 10/4/17.,399,466,LAST KNOWN ADDRESS. SIGNED BY HONORABLE,EDWARD G. SMITH,ON 10/4/17.,439,454,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,9,07/29/2016,"P.M. BEFORE THE HONORABLE JOSEPH F. LEESON, JR. AT THE EDWARD N. CAHN U",191,262,P.M. BEFORE THE HONORABLE,"JOSEPH F. LEESON, JR.",AT THE EDWARD N. CAHN U,217,238,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,12,08/26/2016,"2016, ETC. SIGNED BY HONORABLE JOSEPH F. LEESON, JR ON 8/26/2016.",183,248,"2016, ETC. SIGNED BY HONORABLE","JOSEPH F. LEESON, JR",ON 8/26/2016.,214,234,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,17,11/14/2016,"25/2016. SIGNED BY HONORABLE JOSEPH F. LEESON, JR ON 11/10/16.",113,175,25/2016. SIGNED BY HONORABLE,"JOSEPH F. LEESON, JR",ON 11/10/16.,142,162,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,19,12/14/2016,"P.M. BEFORE THE HONORABLE JOSEPH F. LEESON, JR. AT THE EDWARD N. CAHN U",194,265,P.M. BEFORE THE HONORABLE,"JOSEPH F. LEESON, JR.",AT THE EDWARD N. CAHN U,220,241,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,20,01/17/2017,"15 ARE DENIED. SIGNED BY HONORABLE JOSEPH F. LEESON, JR ON 1/13/17.",44,111,15 ARE DENIED. SIGNED BY HONORABLE,"JOSEPH F. LEESON, JR",ON 1/13/17.,79,99,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,22,01/20/2017,"Minute Entry for proceedings held before HONORABLE JOSEPH F. LEESON, JR re: A Pretrial Conference was held on",0,109,Minute Entry for proceedings held before HONORABLE,"JOSEPH F. LEESON, JR re",: A Pretrial Conference was held on,51,74,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,23,01/25/2017,"PHILADELPHIA, PA. SIGNED BY HONORABLE JOSEPH F. LEESON, JR ON 1/24/17.",219,289,"PHILADELPHIA, PA. SIGNED BY HONORABLE","JOSEPH F. LEESON, JR",ON 1/24/17.,257,277,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,24,01/25/2017,ORDER REFERRING CASE TO MAGISTRATE JUDGE HENRY S. PERKIN TO SCHEDULE AND CONDUCT A SETTLEMENT CONFERENCE,0,104,ORDER REFERRING CASE TO MAGISTRATE JUDGE,HENRY S. PERKIN,TO SCHEDULE AND CONDUCT A SETTLEMENT CONFERENCE,41,56,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,24,01/25/2017,"A SETTLEMENT CONFERENCE. SIGNED BY HONORABLE JOSEPH F. LEESON, JR ON 1/24/17.",81,158,A SETTLEMENT CONFERENCE. SIGNED BY HONORABLE,"JOSEPH F. LEESON, JR",ON 1/24/17.,126,146,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,26,01/27/2017,A.M. BEFORE MAGISTRATE JUDGE HENRY S. PERKIN. SIGNED BY MAGISTRATE JUDGE HENRY S,80,160,A.M. BEFORE MAGISTRATE JUDGE,HENRY S. PERKIN,. SIGNED BY MAGISTRATE JUDGE HENRY S,109,124,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,26,01/27/2017,. PERKIN. SIGNED BY MAGISTRATE JUDGE HENRY S. PERKIN ON 1/27/17.,116,180,. PERKIN. SIGNED BY MAGISTRATE JUDGE,HENRY S. PERKIN,ON 1/27/17.,153,168,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,27,01/27/2017,P.M. BEFORE MAGISTRATE JUDGE HENRY S. PERKIN. SIGNED BY MAGISTRATE JUDGE HENRY S,87,167,P.M. BEFORE MAGISTRATE JUDGE,HENRY S. PERKIN,. SIGNED BY MAGISTRATE JUDGE HENRY S,116,131,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,27,01/27/2017,. PERKIN. SIGNED BY MAGISTRATE JUDGE HENRY S. PERKIN ON 1/27/17.,123,187,. PERKIN. SIGNED BY MAGISTRATE JUDGE,HENRY S. PERKIN,ON 1/27/17.,160,175,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,28,02/24/2017,"THE CONFERENCE CALL. SIGNED BY HONORABLE JOSEPH F. LEESON, JR ON 2/23/17.",308,381,THE CONFERENCE CALL. SIGNED BY HONORABLE,"JOSEPH F. LEESON, JR",ON 2/23/17.,349,369,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,29,02/27/2017,"9:30 AM BEFORE THE HONORABLE HENRY S. PERKIN, UNITED STATES MAGISTRATE JUDGE, IS",115,195,9:30 AM BEFORE THE HONORABLE,HENRY S. PERKIN,", UNITED STATES MAGISTRATE JUDGE, IS",144,159,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,29,02/27/2017,HEREBY CANCELLED. SIGNED BY MAGISTRATE JUDGE HENRY S. PERKIN ON 2/27/17.,196,268,HEREBY CANCELLED. SIGNED BY MAGISTRATE JUDGE,HENRY S. PERKIN,ON 2/27/17.,241,256,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,30,03/03/2017,"OF 30 DAYS. SIGNED BY HONORABLE JOSEPH F. LEESON, JR ON 3/2/17.",439,502,OF 30 DAYS. SIGNED BY HONORABLE,"JOSEPH F. LEESON, JR",ON 3/2/17.,471,491,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,31,03/06/2017,"Minute Entry for proceedings held before HONORABLE JOSEPH F. LEESON, JR re: A Telephone Conference was held on",0,110,Minute Entry for proceedings held before HONORABLE,"JOSEPH F. LEESON, JR re",: A Telephone Conference was held on,51,74,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,32,03/17/2017,"28, 2017. SIGNED BY HONORABLE JOSEPH F. LEESON, JR ON 3/16/17.",318,380,"28, 2017. SIGNED BY HONORABLE","JOSEPH F. LEESON, JR",ON 3/16/17.,348,368,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,33,05/03/2017,"2, 2017. SIGNED BY HONORABLE JOSEPH F. LEESON, JR ON 5/3/17.",133,193,"2, 2017. SIGNED BY HONORABLE","JOSEPH F. LEESON, JR",ON 5/3/17.,162,182,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,34,06/01/2017,P.M. BEFORE THE HONORABLE JOSEPH F. LEESON JR. SIGNED BY HONORABLE JOSEPH F. LEESON,74,157,P.M. BEFORE THE HONORABLE,JOSEPH F. LEESON JR.,SIGNED BY HONORABLE JOSEPH F. LEESON,100,120,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,34,06/01/2017,". LEESON JR. SIGNED BY HONORABLE JOSEPH F. LEESON, JR ON 5/31/17.",108,173,. LEESON JR. SIGNED BY HONORABLE,"JOSEPH F. LEESON, JR",ON 5/31/17.,141,161,line_entry,SPACY JNLP2
paed;;5:16-cv-01708,paed,2016,5:16-cv-01708,35,06/15/2017,"(b) SIGNED BY THE HONORABLE JOSEPH F. LEESON, JR. ON JUNE 15, 2017. 6",66,135,(b) SIGNED BY THE HONORABLE,"JOSEPH F. LEESON, JR.","ON JUNE 15, 2017. 6",94,115,line_entry,SPACY JNLP2
paed;;2:16-cv-03283,paed,2016,2:16-cv-03283,6,09/08/2016,FILED BY PLAINTIFF.. SIGNED BY HONORABLE ANITA B. BRODY ON 9/8/16.,135,201,FILED BY PLAINTIFF.. SIGNED BY HONORABLE,ANITA B. BRODY,ON 9/8/16.,176,190,line_entry,SPACY JNLP2
paed;;2:16-cv-03283,paed,2016,2:16-cv-03283,9,09/30/2016,"AT 03:00 PM IN JUDGE CHAMBERS, ROOM 7613 ON THE 7TH FLOOR",66,123,AT 03:00 PM IN JUDGE,CHAMBERS,", ROOM 7613 ON THE 7TH FLOOR",87,95,line_entry,SPACY JNLP2
paed;;2:16-cv-03283,paed,2016,2:16-cv-03283,9,09/30/2016,"ON THE 7TH FLOOR, BEFORE HONORABLE ANITA B. BRODY.9/30/2016 ENTERED",107,174,"ON THE 7TH FLOOR, BEFORE HONORABLE",ANITA B. BRODY,.9/30/2016 ENTERED,142,156,line_entry,SPACY JNLP2
paed;;2:16-cv-03283,paed,2016,2:16-cv-03283,12,10/17/2016,) IS GRANTED.. SIGNED BY HONORABLE ANITA B. BRODY ON 10/17/2016.,130,194,) IS GRANTED.. SIGNED BY HONORABLE,ANITA B. BRODY,ON 10/17/2016.,165,179,line_entry,SPACY JNLP2
paed;;2:16-cv-03283,paed,2016,2:16-cv-03283,13,10/17/2016,) IS GRANTED.. SIGNED BY HONORABLE ANITA B. BRODY ON 10/17/2016.,129,193,) IS GRANTED.. SIGNED BY HONORABLE,ANITA B. BRODY,ON 10/17/2016.,164,178,line_entry,SPACY JNLP2
paed;;2:16-cv-03283,paed,2016,2:16-cv-03283,14,11/02/2016,"PHILADELPHIA, PA.. SIGNED BY HONORABLE ANITA B. BRODY ON 11/2/2016.",251,318,"PHILADELPHIA, PA.. SIGNED BY HONORABLE",ANITA B. BRODY,ON 11/2/2016.,290,304,line_entry,SPACY JNLP2
paed;;2:16-cv-03283,paed,2016,2:16-cv-03283,17,12/14/2016,do hereby Designate and Assign the Honorable Robert B. Kugler of the District Court of New Jersey,121,218,do hereby Designate and Assign the Honorable,Robert B. Kugler,of the District Court of New Jersey,166,182,line_entry,SPACY JNLP2
paed;;2:16-cv-03283,paed,2016,2:16-cv-03283,19,04/25/2017,30/2017. SIGNED BY HONORABLE ROBERT B. KUGLER ON 4/24/2017.,128,187,30/2017. SIGNED BY HONORABLE,ROBERT B. KUGLER,ON 4/24/2017.,157,173,line_entry,SPACY JNLP2
paed;;2:16-cv-03283,paed,2016,2:16-cv-03283,20,05/03/2017,Minute Entry for proceedings held before HONORABLE ROBERT B. KUGLER Telephone Status Conference held on 5/,0,106,Minute Entry for proceedings held before HONORABLE,ROBERT B. KUGLER,Telephone Status Conference held on 5/,51,67,line_entry,SPACY JNLP2
paed;;2:16-cv-03283,paed,2016,2:16-cv-03283,21,05/04/2017,NO DISPOSITIVE MOTIONS.. SIGNED BY HONORABLE ROBERT B. KUGLER ON 5/3/2017.,102,176,NO DISPOSITIVE MOTIONS.. SIGNED BY HONORABLE,ROBERT B. KUGLER,ON 5/3/2017.,147,163,line_entry,SPACY JNLP2
paed;;2:16-cv-03283,paed,2016,2:16-cv-03283,32,03/28/2018,"4, 2018. SIGNED BY HONORABLE ROBERT B. KUGLER ON 3/28/18.",95,152,"4, 2018. SIGNED BY HONORABLE",ROBERT B. KUGLER,ON 3/28/18.,124,140,line_entry,SPACY JNLP2
paed;;2:16-cv-03283,paed,2016,2:16-cv-03283,33,05/01/2018,"11, 2018. SIGNED BY HONORABLE ROBERT B. KUGLER ON 5/1/18.",249,306,"11, 2018. SIGNED BY HONORABLE",ROBERT B. KUGLER,ON 5/1/18.,279,295,line_entry,SPACY JNLP2
paed;;2:16-cv-03283,paed,2016,2:16-cv-03283,36,06/05/2018,26/2018. SIGNED BY HONORABLE ROBERT B. KUGLER ON 6/5/18.,120,176,26/2018. SIGNED BY HONORABLE,ROBERT B. KUGLER,ON 6/5/18.,149,165,line_entry,SPACY JNLP2
paed;;2:16-cv-03283,paed,2016,2:16-cv-03283,38,08/01/2018,15/2018. SIGNED BY HONORABLE ROBERT B. KUGLER ON 7/31/2018.,95,154,15/2018. SIGNED BY HONORABLE,ROBERT B. KUGLER,ON 7/31/2018.,124,140,line_entry,SPACY JNLP2
paed;;2:16-cv-03283,paed,2016,2:16-cv-03283,41,11/26/2018,DISMISSED WITH PREJUDICE. SIGNED BY HONORABLE ROBERT B. KUGLER ON 11/21/2018.,95,172,DISMISSED WITH PREJUDICE. SIGNED BY HONORABLE,ROBERT B. KUGLER,ON 11/21/2018.,141,157,line_entry,SPACY JNLP2
paed;;2:16-cv-03283,paed,2016,2:16-cv-03283,44,06/17/2019,GRANTED; ETC.. SIGNED BY HONORABLE ROBERT B. KUGLER ON 6/17/19.,141,204,GRANTED; ETC.. SIGNED BY HONORABLE,ROBERT B. KUGLER,ON 6/17/19.,176,192,line_entry,SPACY JNLP2
paed;;2:16-cv-03283,paed,2016,2:16-cv-03283,45,06/17/2019,CASE; ETC.. SIGNED BY HONORABLE ROBERT B. KUGLER ON 6/17/19.,267,327,CASE; ETC.. SIGNED BY HONORABLE,ROBERT B. KUGLER,ON 6/17/19.,299,315,line_entry,SPACY JNLP2
