ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
oknd;;4:16-cv-00465,oknd,2016,4:16-cv-00465,12,09/19/2016,REMINDER by Magistrate Judge T Lane Wilson that (1) in the absence,0,66,REMINDER by Magistrate Judge,T Lane Wilson,that (1) in the absence,29,42,line_entry,SPACY JNLP2
oknd;;4:16-cv-00465,oknd,2016,4:16-cv-00465,15,01/26/2017,ORDER by Magistrate Judge T Lane Wilson ; setting/resetting social security case,0,80,ORDER by Magistrate Judge,T Lane Wilson,; setting/resetting social security case,26,39,line_entry,SPACY JNLP2
oknd;;4:16-cv-00465,oknd,2016,4:16-cv-00465,19,05/10/2017,", at the direction of Chief Judge Gregory K Frizzell, reassigning case to Magistrate Judge Gerald",27,124,", at the direction of Chief Judge",Gregory K Frizzell,", reassigning case to Magistrate Judge Gerald",61,79,line_entry,SPACY JNLP2
oknd;;4:16-cv-00465,oknd,2016,4:16-cv-00465,19,05/10/2017,"Frizzell, reassigning case to Magistrate Judge Gerald B Cohn, Magistrate Judge T Lane Wilson no",71,166,"Frizzell, reassigning case to Magistrate Judge",Gerald B Cohn,", Magistrate Judge T Lane Wilson no",118,131,line_entry,SPACY JNLP2
oknd;;4:16-cv-00465,oknd,2016,4:16-cv-00465,19,05/10/2017,"Judge Gerald B Cohn, Magistrate Judge T Lane Wilson no longer assigned to case, changing",112,200,"Judge Gerald B Cohn, Magistrate Judge",T Lane Wilson,"no longer assigned to case, changing",150,163,line_entry,SPACY JNLP2
oknd;;4:16-cv-00465,oknd,2016,4:16-cv-00465,21,08/30/2017,"OPINION AND ORDER by Magistrate Judge Gerald B Cohn, dismissing/terminating case (terminates",0,92,OPINION AND ORDER by Magistrate Judge,Gerald B Cohn,", dismissing/terminating case (terminates",38,51,line_entry,SPACY JNLP2
oknd;;4:16-cv-00465,oknd,2016,4:16-cv-00465,22,08/30/2017,"JUDGMENT by Magistrate Judge Gerald B Cohn, entering judgment in favor of Defendant",0,83,JUDGMENT by Magistrate Judge,Gerald B Cohn,", entering judgment in favor of Defendant",29,42,line_entry,SPACY JNLP2
oknd;;4:16-cv-00763,oknd,2016,4:16-cv-00763,0,10/24/2017,OPINION AND ORDER   by Chief Judge Gregory K Frizzell   ; denying certificate of appealability;,0,95,OPINION AND ORDER   by Chief Judge,Gregory K Frizzell,  ; denying certificate of appealability;,35,53,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,4,08/17/2016,of Proceedings - held before Magistrate Judge Frank H McCarthy: Initial Appearance held on 8/,8,101,of Proceedings - held before Magistrate Judge,Frank H McCarthy,: Initial Appearance held on 8/,54,70,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,5,08/17/2016,"ORDER by Magistrate Judge Frank H McCarthy , appointing CJA attorney as to Steven",0,81,ORDER by Magistrate Judge,Frank H McCarthy,", appointing CJA attorney as to Steven",26,42,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,6,08/17/2016,"WAIVER of Indictment approved by Magistrate Judge Frank H McCarthy by Steven Gonzalez (tjc, Dpty",0,96,WAIVER of Indictment approved by Magistrate Judge,Frank H McCarthy,"by Steven Gonzalez (tjc, Dpty",50,66,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,7,08/17/2016,"BOND approved by Magistrate Judge Frank H McCarthy as to Steven Gonzalez (tjc,",0,78,BOND approved by Magistrate Judge,Frank H McCarthy,"as to Steven Gonzalez (tjc,",34,50,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,8,08/17/2016,"ORDER by Magistrate Judge Frank H McCarthy , setting conditions of release as to",0,80,ORDER by Magistrate Judge,Frank H McCarthy,", setting conditions of release as to",26,42,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,9,08/17/2016,MINUTE ORDER by Chief Judge Gregory K Frizzell setting a Change of Plea Hearing for,0,83,MINUTE ORDER by Chief Judge,Gregory K Frizzell,setting a Change of Plea Hearing for,28,46,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,9,08/17/2016,09:30 AM before Chief Judge Gregory K Frizzell) as to Steven Gonzalez (This,183,258,09:30 AM before Chief Judge,Gregory K Frizzell,) as to Steven Gonzalez (This,211,229,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,10,08/17/2016,MINUTE ORDER by Chief Judge Gregory K Frizzell Striking Change of Plea set on 8,0,79,MINUTE ORDER by Chief Judge,Gregory K Frizzell,Striking Change of Plea set on 8,28,46,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,11,08/17/2016,"SCHEDULING ORDER by Chief Judge Gregory K Frizzell , setting/resetting scheduling order date",0,92,SCHEDULING ORDER by Chief Judge,Gregory K Frizzell,", setting/resetting scheduling order date",32,50,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,11,08/17/2016,"10:30 AM before Chief Judge Gregory K Frizzell, Jury Instructions, Voir Dire &",193,271,10:30 AM before Chief Judge,Gregory K Frizzell,", Jury Instructions, Voir Dire &",221,239,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,11,08/17/2016,09:30 AM before Chief Judge Gregory K Frizzell) as to Steven Gonzalez (kjp,337,411,09:30 AM before Chief Judge,Gregory K Frizzell,) as to Steven Gonzalez (kjp,365,383,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,12,10/03/2016,of Proceedings - held before Chief Judge Gregory K Frizzell: Change of Plea Hearing held on,8,99,of Proceedings - held before Chief Judge,Gregory K Frizzell,: Change of Plea Hearing held on,49,67,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,12,10/03/2016,01:30 PM before Chief Judge Gregory K Frizzell) as to Steven Gonzalez (Court,208,284,01:30 PM before Chief Judge,Gregory K Frizzell,) as to Steven Gonzalez (Court,236,254,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,15,10/03/2016,"and ORDER Accepting Plea by Chief Judge Gregory K Frizzell as to Steven Gonzalez (kjp,",33,119,and ORDER Accepting Plea by Chief Judge,Gregory K Frizzell,"as to Steven Gonzalez (kjp,",73,91,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,16,10/03/2016,"Trial by Jury approved by Chief Judge Gregory K Frizzell by Steven Gonzalez (kjp, Dpty",19,105,Trial by Jury approved by Chief Judge,Gregory K Frizzell,"by Steven Gonzalez (kjp, Dpty",57,75,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,19,01/20/2017,MINUTE ORDER by Chief Judge Gregory K Frizzell resetting 2/6/2017 Sentencing,0,76,MINUTE ORDER by Chief Judge,Gregory K Frizzell,resetting 2/6/2017 Sentencing,28,46,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,19,01/20/2017,10:30 AM before Chief Judge Gregory K Frizzell) (Re: 19 SEALED MOTION,187,256,10:30 AM before Chief Judge,Gregory K Frizzell,) (Re: 19 SEALED MOTION,215,233,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,26,03/31/2017,MINUTE ORDER by Chief Judge Gregory K Frizzell : The Motion for Continuance of Sentencing,0,89,MINUTE ORDER by Chief Judge,Gregory K Frizzell,: The Motion for Continuance of Sentencing,28,46,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,29,04/03/2017,of Proceedings - held before Chief Judge Gregory K Frizzell: Sentencing held on 4/3,8,91,of Proceedings - held before Chief Judge,Gregory K Frizzell,: Sentencing held on 4/3,49,67,line_entry,SPACY JNLP2
oknd;;4:16-cr-00090,oknd,2016,4:16-cr-00090,30,04/04/2017,"JUDGMENT by Chief Judge Gregory K Frizzell , entering judgment as to Steven Gonzalez",0,84,JUDGMENT by Chief Judge,Gregory K Frizzell,", entering judgment as to Steven Gonzalez",24,42,line_entry,SPACY JNLP2
oknd;;4:16-cv-00144,oknd,2016,4:16-cv-00144,9,06/27/2016,MINUTE ORDER by Chief Judge Gregory K Frizzell Staying case pending parties participation in arbitration,0,104,MINUTE ORDER by Chief Judge,Gregory K Frizzell,Staying case pending parties participation in arbitration,28,46,line_entry,SPACY JNLP2
oknd;;4:16-cv-00144,oknd,2016,4:16-cv-00144,16,07/11/2016,MINUTE ORDER by Chief Judge Gregory K Frizzell (re Attorney Michael A. Harvey,0,77,MINUTE ORDER by Chief Judge,Gregory K Frizzell,(re Attorney Michael A. Harvey,28,46,line_entry,SPACY JNLP2
oknd;;4:16-cv-00144,oknd,2016,4:16-cv-00144,17,09/27/2016,MINUTE ORDER by Chief Judge Gregory K Frizzell directing parties to file a Status Report,0,88,MINUTE ORDER by Chief Judge,Gregory K Frizzell,directing parties to file a Status Report,28,46,line_entry,SPACY JNLP2
oknd;;4:16-cv-00144,oknd,2016,4:16-cv-00144,19,02/02/2017,"Clerk at the direction of Magistrate Judge Paul J. Cleary, randomly reassigning the Magistrate Judge in",22,125,Clerk at the direction of Magistrate Judge,Paul J. Cleary,", randomly reassigning the Magistrate Judge in",65,79,line_entry,SPACY JNLP2
oknd;;4:16-cv-00144,oknd,2016,4:16-cv-00144,19,02/02/2017,"case, reassigning case to Magistrate Judge T Lane Wilson, Magistrate Judge Paul J Cleary no",131,222,"case, reassigning case to Magistrate Judge",T Lane Wilson,", Magistrate Judge Paul J Cleary no",174,187,line_entry,SPACY JNLP2
oknd;;4:16-cv-00144,oknd,2016,4:16-cv-00144,19,02/02/2017,"Judge T Lane Wilson, Magistrate Judge Paul J Cleary no longer assigned to case, changing",168,256,"Judge T Lane Wilson, Magistrate Judge",Paul J Cleary,"no longer assigned to case, changing",206,219,line_entry,SPACY JNLP2
oknd;;4:16-cv-00144,oknd,2016,4:16-cv-00144,20,03/01/2017,"ORDER by Chief Judge Gregory K Frizzell (Re: Arbitration), administratively",0,75,ORDER by Chief Judge,Gregory K Frizzell,"(Re: Arbitration), administratively",21,39,line_entry,SPACY JNLP2
oknd;;4:16-cv-00172,oknd,2016,4:16-cv-00172,10,05/13/2016,MINUTE ORDER by Judge James H Payne : Granting defendant until 5/31,0,67,MINUTE ORDER by Judge,James H Payne,: Granting defendant until 5/31,22,35,line_entry,SPACY JNLP2
oknd;;4:16-cv-00172,oknd,2016,4:16-cv-00172,14,05/20/2016,MINUTE ORDER by Judge James H Payne : Granting the defendants until 6/,0,70,MINUTE ORDER by Judge,James H Payne,: Granting the defendants until 6/,22,35,line_entry,SPACY JNLP2
oknd;;4:16-cv-00172,oknd,2016,4:16-cv-00172,23,07/06/2016,MINUTE ORDER by Judge James H Payne : Ordering expedited responses by 4:,0,72,MINUTE ORDER by Judge,James H Payne,: Ordering expedited responses by 4:,22,35,line_entry,SPACY JNLP2
oknd;;4:16-cv-00172,oknd,2016,4:16-cv-00172,27,07/08/2016,MINUTE ORDER by Judge James H Payne : Granting the parties' motions for,0,71,MINUTE ORDER by Judge,James H Payne,: Granting the parties' motions for,22,35,line_entry,SPACY JNLP2
oknd;;4:16-cv-00172,oknd,2016,4:16-cv-00172,30,08/09/2016,"at 10:30 AM before Judge James H Payne) (pll, Dpty Clk)",145,200,at 10:30 AM before Judge,James H Payne,") (pll, Dpty Clk)",170,183,line_entry,SPACY JNLP2
oknd;;4:16-cv-00172,oknd,2016,4:16-cv-00172,32,08/23/2016,MINUTE ORDER by Judge James H Payne : Granting plaintiff's motion for extension,0,79,MINUTE ORDER by Judge,James H Payne,: Granting plaintiff's motion for extension,22,35,line_entry,SPACY JNLP2
oknd;;4:16-cv-00172,oknd,2016,4:16-cv-00172,32,08/23/2016,at 02:30 AM before Judge James H Payne); granting 31 Motion to Accelerate,206,279,at 02:30 AM before Judge,James H Payne,); granting 31 Motion to Accelerate,231,244,line_entry,SPACY JNLP2
oknd;;4:16-cv-00172,oknd,2016,4:16-cv-00172,40,09/21/2016,"MINUTE ORDER by Judge James H Payne : Due to clerical error, correcting",0,71,MINUTE ORDER by Judge,James H Payne,": Due to clerical error, correcting",22,35,line_entry,SPACY JNLP2
oknd;;4:16-cv-00172,oknd,2016,4:16-cv-00172,40,09/21/2016,at 02:30 PM before Judge James H Payne) (This entry is the Official,181,248,at 02:30 PM before Judge,James H Payne,) (This entry is the Official,206,219,line_entry,SPACY JNLP2
oknd;;4:16-cv-00172,oknd,2016,4:16-cv-00172,41,09/22/2016,MINUTES of Proceedings - held before Judge James H Payne: Scheduling Conference held on 9/,0,90,MINUTES of Proceedings - held before Judge,James H Payne,: Scheduling Conference held on 9/,43,56,line_entry,SPACY JNLP2
oknd;;4:16-cv-00172,oknd,2016,4:16-cv-00172,42,09/22/2016,"SCHEDULING ORDER by Judge James H Payne (initial), setting/resetting",0,68,SCHEDULING ORDER by Judge,James H Payne,"(initial), setting/resetting",26,39,line_entry,SPACY JNLP2
oknd;;4:16-cv-00172,oknd,2016,4:16-cv-00172,42,09/22/2016,"at 09:30 AM before Judge James H Payne, Jury Trial set for 8/",242,303,at 09:30 AM before Judge,James H Payne,", Jury Trial set for 8/",267,280,line_entry,SPACY JNLP2
oknd;;4:16-cv-00172,oknd,2016,4:16-cv-00172,42,09/22/2016,"at 09:30 AM before Judge James H Payne) (pll, Dpty Clk)",311,366,at 09:30 AM before Judge,James H Payne,") (pll, Dpty Clk)",336,349,line_entry,SPACY JNLP2
oknd;;4:16-cv-00172,oknd,2016,4:16-cv-00172,43,01/19/2017,"SETTLEMENT CONFERENCE ORDER by Magistrate Judge Paul J Cleary, setting/resetting deadline(s",0,91,SETTLEMENT CONFERENCE ORDER by Magistrate Judge,Paul J Cleary,", setting/resetting deadline(s",48,61,line_entry,SPACY JNLP2
oknd;;4:16-cv-00172,oknd,2016,4:16-cv-00172,45,03/27/2017,OPINION AND ORDER by Judge James H Payne ; granting 16 Motion to Dismiss;,0,73,OPINION AND ORDER by Judge,James H Payne,; granting 16 Motion to Dismiss;,27,40,line_entry,SPACY JNLP2
oknd;;4:16-cv-00172,oknd,2016,4:16-cv-00172,46,03/27/2017,"JUDGMENT by Judge James H Payne, entering judgment in favor of defendants",0,73,JUDGMENT by Judge,James H Payne,", entering judgment in favor of defendants",18,31,line_entry,SPACY JNLP2
oknd;;4:16-cv-00012,oknd,2016,4:16-cv-00012,2,03/28/2016,"ORDER by Magistrate Judge Paul J Cleary, setting/resetting deadline(s",0,69,ORDER by Magistrate Judge,Paul J Cleary,", setting/resetting deadline(s",26,39,line_entry,SPACY JNLP2
oknd;;4:16-cv-00012,oknd,2016,4:16-cv-00012,5,04/27/2016,"SCHEDULING ORDER by Magistrate Judge Paul J Cleary, setting/resetting social security case",0,90,SCHEDULING ORDER by Magistrate Judge,Paul J Cleary,", setting/resetting social security case",37,50,line_entry,SPACY JNLP2
oknd;;4:16-cv-00012,oknd,2016,4:16-cv-00012,6,04/29/2016,"Magistrate Judge Disposition of Case by Judge Kern, reassigning case to Magistrate Judge Paul",11,104,Magistrate Judge Disposition of Case by Judge,Kern,", reassigning case to Magistrate Judge Paul",57,61,line_entry,SPACY JNLP2
oknd;;4:16-cv-00012,oknd,2016,4:16-cv-00012,6,04/29/2016,"Kern, reassigning case to Magistrate Judge Paul J Cleary, Judge Terence Kern no longer assigned",57,152,"Kern, reassigning case to Magistrate Judge",Paul J Cleary,", Judge Terence Kern no longer assigned",100,113,line_entry,SPACY JNLP2
oknd;;4:16-cv-00012,oknd,2016,4:16-cv-00012,6,04/29/2016,"Magistrate Judge Paul J Cleary, Judge Terence Kern no longer assigned to case, changing",83,170,"Magistrate Judge Paul J Cleary, Judge",Terence Kern,"no longer assigned to case, changing",121,133,line_entry,SPACY JNLP2
oknd;;4:16-cv-00012,oknd,2016,4:16-cv-00012,15,11/14/2016,MINUTE ORDER by Magistrate Judge Paul J Cleary ; terminating attorney Marc Thayne Warner ;,0,90,MINUTE ORDER by Magistrate Judge,Paul J Cleary,; terminating attorney Marc Thayne Warner ;,33,46,line_entry,SPACY JNLP2
oknd;;4:16-cv-00012,oknd,2016,4:16-cv-00012,17,04/03/2017,", reassigning the case to Magistrate Judge McCarthy per General Order 17-05,",27,103,", reassigning the case to Magistrate Judge",McCarthy,"per General Order 17-05,",70,78,line_entry,SPACY JNLP2
oknd;;4:16-cv-00012,oknd,2016,4:16-cv-00012,17,04/03/2017,"05, reassigning case to Magistrate Judge Frank H McCarthy, Magistrate Judge Paul J Cleary no",100,192,"05, reassigning case to Magistrate Judge",Frank H McCarthy,", Magistrate Judge Paul J Cleary no",141,157,line_entry,SPACY JNLP2
oknd;;4:16-cv-00012,oknd,2016,4:16-cv-00012,17,04/03/2017,"Judge Frank H McCarthy, Magistrate Judge Paul J Cleary no longer assigned to case, changing",135,226,"Judge Frank H McCarthy, Magistrate Judge",Paul J Cleary,"no longer assigned to case, changing",176,189,line_entry,SPACY JNLP2
oknd;;4:16-cv-00012,oknd,2016,4:16-cv-00012,18,05/02/2017,"OPINION AND ORDER by Magistrate Judge Frank H McCarthy reversing and, remanding case (terminates",0,96,OPINION AND ORDER by Magistrate Judge,Frank H McCarthy,"reversing and, remanding case (terminates",38,54,line_entry,SPACY JNLP2
oknd;;4:16-cv-00012,oknd,2016,4:16-cv-00012,19,05/02/2017,"JUDGMENT by Magistrate Judge Frank H McCarthy, entering judgment in favor of Plaintiff",0,86,JUDGMENT by Magistrate Judge,Frank H McCarthy,", entering judgment in favor of Plaintiff",29,45,line_entry,SPACY JNLP2
oknd;;4:16-cv-00012,oknd,2016,4:16-cv-00012,23,07/20/2017,OPINION AND ORDER by Magistrate Judge Frank H McCarthy ; granting 21 Motion for Attorney Fees,0,93,OPINION AND ORDER by Magistrate Judge,Frank H McCarthy,; granting 21 Motion for Attorney Fees,38,54,line_entry,SPACY JNLP2
